density,radius_by_leaps,diameter_by_leaps,min_length,max_length,radius_by_length,diameter_by_length,total_data_rate,unexecuted,successes,blocks,unexecuted_rate,success_rate,block_rate
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2100.235627766473,4167.5857222989125,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
0.26666666666666666,3,3,365.43644302507414,3202.220632439111,2678.680697549923,3564.285229594537,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,3914.7204940771926,10320,0,45,0,0.0,1.0,0.0
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,4423.5226508130245,9320,0,44,1,0.0,0.9777777777777777,0.022222222222222223
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2619.5260035645706,4321.439655071936,9820,0,41,4,0.0,0.9111111111111111,0.08888888888888889
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2567.358854443075,3202.220632439111,9920,0,42,3,0.0,0.9333333333333333,0.06666666666666667
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,3559.141127053399,10320,0,45,0,0.0,1.0,0.0
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,4911.723135973311,10320,0,45,0,0.0,1.0,0.0
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,4689.662130795742,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,4692.908642687016,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2567.358854443075,4693.5848758070015,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2567.358854443075,4692.908642687016,8780,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2567.358854443075,4818.02446007186,8680,0,38,7,0.0,0.8444444444444444,0.15555555555555556
0.26666666666666666,4,5,365.43644302507414,3202.220632439111,3178.6894574605594,5246.039551992998,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3178.6894574605594,5246.039551992998,9780,0,40,5,0.0,0.8888888888888888,0.1111111111111111
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,3178.6894574605594,5246.039551992998,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,3,5,239.02331360824977,3202.220632439111,2678.680697549923,5246.039551992998,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,9880,0,41,4,0.0,0.9111111111111111,0.08888888888888889
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2705.16132416476,5246.039551992998,9880,0,41,4,0.0,0.9111111111111111,0.08888888888888889
0.26666666666666666,4,5,365.43644302507414,3202.220632439111,3178.6894574605594,5085.540720754585,10080,0,42,3,0.0,0.9333333333333333,0.06666666666666667
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,3178.6894574605594,4831.520477388816,9180,0,42,3,0.0,0.9333333333333333,0.06666666666666667
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,3178.6894574605594,5246.039551992998,10080,0,42,3,0.0,0.9333333333333333,0.06666666666666667
0.26666666666666666,3,5,296.5558211351698,3202.220632439111,2678.680697549923,5246.039551992998,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,4758.832287697457,10080,0,42,3,0.0,0.9333333333333333,0.06666666666666667
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2463.460724310873,4530.8108188433125,10180,0,43,2,0.0,0.9555555555555556,0.044444444444444446
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3178.6894574605594,4206.183223448342,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,3178.6894574605594,4497.663334974433,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,10220,0,44,1,0.0,0.9777777777777777,0.022222222222222223
0.26666666666666666,3,5,294.4695548715736,3202.220632439111,2124.285225914241,4191.6353204466795,9880,0,41,4,0.0,0.9111111111111111,0.08888888888888889
0.26666666666666666,2,4,365.43644302507414,3202.220632439111,2100.235627766473,4167.5857222989125,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3013.971270637285,3564.285229594537,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3178.6894574605594,3914.7204940771926,10320,0,45,0,0.0,1.0,0.0
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,4423.5226508130245,10320,0,45,0,0.0,1.0,0.0
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2495.3548092343526,4321.439655071936,9820,0,41,4,0.0,0.9111111111111111,0.08888888888888889
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2567.358854443075,3472.1218552769114,9920,0,42,3,0.0,0.9333333333333333,0.06666666666666667
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3045.928531656811,3559.141127053399,10320,0,45,0,0.0,1.0,0.0
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2860.791252259427,4911.723135973311,10320,0,45,0,0.0,1.0,0.0
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,3178.6894574605594,4688.165675571647,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3178.6894574605594,4692.908642687016,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,3178.6894574605594,4693.5848758070015,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,4,5,365.43644302507414,3202.220632439111,3178.6894574605594,4692.908642687016,8680,0,38,7,0.0,0.8444444444444444,0.15555555555555556
0.26666666666666666,4,5,365.43644302507414,3202.220632439111,3178.6894574605594,4818.02446007186,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4149.6940934846,5246.039551992998,9680,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4125.769912750904,5246.039551992998,6740,0,32,13,0.0,0.7111111111111111,0.28888888888888886
0.26666666666666666,3,4,239.02331360824977,3202.220632439111,2678.680697549923,5246.039551992998,6740,0,32,13,0.0,0.7111111111111111,0.28888888888888886
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8880,0,40,5,0.0,0.8888888888888888,0.1111111111111111
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2705.16132416476,5246.039551992998,9880,0,41,4,0.0,0.9111111111111111,0.08888888888888889
0.26666666666666666,4,5,365.43644302507414,3202.220632439111,4222.556034364854,5085.540720754585,9080,0,41,4,0.0,0.9111111111111111,0.08888888888888889
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4222.556034364854,5007.1459408421715,7140,0,35,10,0.0,0.7777777777777778,0.2222222222222222
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4135.2907505335925,5246.039551992998,7040,0,34,11,0.0,0.7555555555555555,0.24444444444444444
0.26666666666666666,3,5,296.5558211351698,3202.220632439111,2678.680697549923,5246.039551992998,6740,0,32,13,0.0,0.7111111111111111,0.28888888888888886
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,4758.832287697457,9080,0,41,4,0.0,0.9111111111111111,0.08888888888888889
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2463.460724310873,4530.8108188433125,10180,0,43,2,0.0,0.9555555555555556,0.044444444444444446
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3653.0523141423596,5007.1459408421715,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,3944.532425668452,5007.1459408421715,8440,0,38,7,0.0,0.8444444444444444,0.15555555555555556
0.26666666666666666,4,5,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,7180,0,36,9,0.0,0.8,0.2
0.26666666666666666,3,5,294.4695548715736,3202.220632439111,2127.102176262971,4191.6353204466795,8880,0,40,5,0.0,0.8888888888888888,0.1111111111111111
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2103.0525781152032,4167.5857222989125,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3011.1543202885555,5007.1459408421715,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3463.2706040272415,5007.1459408421715,8480,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,3440.2300290458666,4423.5226508130245,7280,0,37,8,0.0,0.8222222222222222,0.17777777777777778
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3102.954587046752,4321.439655071936,9720,0,40,5,0.0,0.8888888888888888,0.1111111111111111
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2567.358854443075,5007.1459408421715,8720,0,40,5,0.0,0.8888888888888888,0.1111111111111111
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3045.928531656811,5007.1459408421715,8480,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4222.556034364854,5007.1459408421715,7280,0,37,8,0.0,0.8222222222222222,0.17777777777777778
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4136.863076836713,5007.1459408421715,6740,0,32,13,0.0,0.7111111111111111,0.28888888888888886
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4222.556034364854,5007.1459408421715,6740,0,32,13,0.0,0.7111111111111111,0.28888888888888886
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4140.453966501019,4842.135549465309,6740,0,32,13,0.0,0.7111111111111111,0.28888888888888886
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4222.556034364854,5007.1459408421715,6740,0,32,13,0.0,0.7111111111111111,0.28888888888888886
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4222.556034364854,5007.1459408421715,6740,0,32,13,0.0,0.7111111111111111,0.28888888888888886
0.26666666666666666,4,5,365.43644302507414,3202.220632439111,4125.769912750904,5269.570726971549,6740,0,32,13,0.0,0.7111111111111111,0.28888888888888886
0.26666666666666666,3,4,239.02331360824977,3202.220632439111,2678.680697549923,5246.039551992998,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8880,0,40,5,0.0,0.8888888888888888,0.1111111111111111
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8880,0,40,5,0.0,0.8888888888888888,0.1111111111111111
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4149.6940934846,5012.678779874332,9080,0,41,4,0.0,0.9111111111111111,0.08888888888888889
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4149.6940934846,5269.570726971549,7140,0,35,10,0.0,0.7777777777777778,0.2222222222222222
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4135.2907505335925,5269.570726971549,7040,0,34,11,0.0,0.7555555555555555,0.24444444444444444
0.26666666666666666,4,4,296.5558211351698,3202.220632439111,2678.680697549923,5246.039551992998,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,4758.832287697457,9080,0,41,4,0.0,0.9111111111111111,0.08888888888888889
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2463.460724310873,4530.8108188433125,10180,0,43,2,0.0,0.9555555555555556,0.044444444444444446
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3653.0523141423596,4934.283999961918,9280,0,43,2,0.0,0.9555555555555556,0.044444444444444446
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,3944.532425668452,5269.570726971549,8440,0,38,7,0.0,0.8444444444444444,0.15555555555555556
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,7180,0,36,9,0.0,0.8,0.2
0.26666666666666666,3,4,294.4695548715736,3202.220632439111,2124.285225914241,4191.6353204466795,8840,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2100.235627766473,4167.5857222989125,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3011.1543202885555,4934.283999961918,9280,0,43,2,0.0,0.9555555555555556,0.044444444444444446
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3463.2706040272415,5269.570726971549,8480,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,3367.368088165613,4611.217117093932,7280,0,37,8,0.0,0.8222222222222222,0.17777777777777778
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3102.954587046752,4321.439655071936,8680,0,38,7,0.0,0.8444444444444444,0.15555555555555556
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2567.358854443075,4934.283999961918,8580,0,38,7,0.0,0.8444444444444444,0.15555555555555556
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,3045.928531656811,5269.570726971549,7480,0,38,7,0.0,0.8444444444444444,0.15555555555555556
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4149.6940934846,5211.298186959716,7280,0,37,8,0.0,0.8222222222222222,0.17777777777777778
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4149.6940934846,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4149.6940934846,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
0.26666666666666666,4,5,365.43644302507414,3202.220632439111,4149.6940934846,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,4149.6940934846,5269.570726971549,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,4149.6940934846,5133.259297203351,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
0.26666666666666666,3,5,239.02331360824977,3202.220632439111,2678.680697549923,5246.039551992998,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
0.26666666666666666,3,5,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,8880,0,40,5,0.0,0.8888888888888888,0.1111111111111111
0.26666666666666666,2,4,365.43644302507414,3202.220632439111,2705.16132416476,5246.039551992998,8880,0,40,5,0.0,0.8888888888888888,0.1111111111111111
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4125.769912750904,4988.754599140635,9080,0,41,4,0.0,0.9111111111111111,0.08888888888888889
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,4125.769912750904,5269.570726971549,7140,0,35,10,0.0,0.7777777777777778,0.2222222222222222
0.26666666666666666,4,5,365.43644302507414,3202.220632439111,4125.769912750904,5269.570726971549,7040,0,34,11,0.0,0.7555555555555555,0.24444444444444444
0.26666666666666666,4,5,296.5558211351698,3202.220632439111,2678.680697549923,5246.039551992998,6600,0,30,15,0.0,0.6666666666666666,0.3333333333333333
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2678.680697549923,4758.832287697457,9080,0,41,4,0.0,0.9111111111111111,0.08888888888888889
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2463.460724310873,4530.8108188433125,10180,0,43,2,0.0,0.9555555555555556,0.044444444444444446
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3653.0523141423596,4910.359819228222,9280,0,43,2,0.0,0.9555555555555556,0.044444444444444446
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,3944.532425668452,5269.570726971549,8440,0,38,7,0.0,0.8444444444444444,0.15555555555555556
0.26666666666666666,4,4,365.43644302507414,3202.220632439111,2678.680697549923,5246.039551992998,7180,0,36,9,0.0,0.8,0.2
0.26666666666666666,4,4,294.4695548715736,3202.220632439111,2127.102176262971,4191.6353204466795,8840,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,2103.0525781152032,4167.5857222989125,10280,0,44,1,0.0,0.9777777777777777,0.022222222222222223
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3013.971270637285,4910.359819228222,9280,0,43,2,0.0,0.9555555555555556,0.044444444444444446
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3463.2706040272415,5269.570726971549,8480,0,39,6,0.0,0.8666666666666667,0.13333333333333333
0.26666666666666666,3,4,365.43644302507414,3202.220632439111,3343.4439074319166,4611.217117093932,7280,0,37,8,0.0,0.8222222222222222,0.17777777777777778
